,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P2_1,P2_2,P2_3,cve_est,cve_mun,Cluster
39953,17,2,6,1,1,1,2,1,1,1,17,17,0
39954,18,2,1,2,1,1,1,3,1,1,17,17,0
39955,19,2,2,2,1,2,1,6,1,1,17,17,0
39956,20,2,2,1,1,1,2,1,1,1,17,17,0
39957,2,2,2,1,1,1,2,2,1,1,17,17,3
39958,3,2,1,1,1,1,1,1,1,1,17,17,3
39959,4,1,1,2,1,1,2,4,1,1,17,17,3
39960,5,3,1,1,1,1,1,7,1,1,17,17,3
39961,6,2,5,2,1,1,2,5,1,1,17,17,3
39962,8,2,2,2,1,2,1,5,1,1,17,17,0
39963,9,2,2,2,1,2,2,6,1,1,17,17,0
39964,10,3,2,1,1,1,1,4,1,1,17,17,0
39965,11,2,2,1,1,1,2,4,1,1,17,17,0
39966,12,2,6,2,1,2,1,1,1,1,17,17,0
39967,13,2,6,2,1,1,1,6,1,1,17,17,0
39968,14,2,6,2,1,1,2,6,1,1,17,17,0
39969,15,2,2,1,1,1,1,5,1,1,17,17,0
39970,16,2,2,2,1,1,1,5,1,1,17,17,0
39971,17,2,1,2,1,2,2,4,1,1,17,17,0
39972,18,2,2,2,1,1,1,2,1,1,17,17,0
39973,19,1,2,1,1,2,2,1,1,1,17,17,0
39974,20,2,2,1,1,1,1,5,1,1,17,17,0
39975,2,3,1,1,1,1,1,5,1,1,17,17,3
39976,3,2,2,2,1,2,2,2,1,1,17,17,3
39977,4,3,2,1,1,1,1,7,1,1,17,17,3
39978,2,2,1,1,1,1,1,5,1,1,17,17,3
39979,3,3,1,1,1,1,1,1,1,1,17,17,3
39980,5,2,1,1,1,1,1,3,1,1,17,17,3
39981,1,2,1,1,1,1,2,2,1,1,17,17,3
39982,2,2,2,1,1,2,2,2,1,1,17,17,3
39983,17,1,2,2,1,1,1,7,2,3,17,17,0
39984,18,3,1,1,1,1,1,3,1,1,17,17,0
39985,19,2,2,2,1,1,1,4,1,1,17,17,0
39986,1,2,1,1,1,1,1,6,1,1,17,17,3
39987,3,2,1,1,1,1,1,12,1,1,17,17,3
39988,4,3,1,1,1,1,1,4,1,1,17,17,3
39989,5,2,4,2,1,2,2,2,1,1,17,17,3
39990,6,2,2,2,1,1,2,2,1,1,17,17,3
39991,7,2,2,2,1,1,2,4,1,1,17,17,3
39992,8,2,1,1,1,2,1,5,1,1,17,17,0
39993,9,3,2,1,2,1,2,8,1,1,17,17,0
39994,10,2,1,1,1,1,2,4,1,1,17,17,0
39995,11,2,2,2,1,2,1,5,1,1,17,17,0
39996,12,3,1,2,1,1,1,4,1,1,17,17,0
39997,13,2,1,2,1,1,1,5,1,1,17,17,0
39998,14,2,2,2,1,2,1,4,1,1,17,17,0
39999,15,3,2,1,1,1,1,6,1,1,17,17,0
40000,17,2,1,2,1,1,1,4,1,1,17,17,0
40001,18,2,1,1,1,1,1,6,1,1,17,17,0
40002,19,3,1,1,1,1,1,2,1,1,17,17,0
40003,20,2,2,1,1,1,2,2,1,1,17,17,0
40004,1,2,5,2,1,1,2,3,1,1,17,17,3
40005,2,2,2,2,1,2,1,4,1,1,17,17,3
40006,3,2,5,2,1,2,1,4,1,1,17,17,3
40007,5,2,2,2,1,1,1,4,1,1,17,17,3
40008,6,1,2,2,1,2,2,5,1,1,17,17,3
40009,7,2,5,2,1,1,1,4,1,1,17,17,0
40010,9,2,5,2,1,1,1,4,1,1,17,17,0
40011,12,2,1,2,1,2,1,1,1,1,17,17,0
40012,13,3,5,2,1,2,2,4,1,1,17,17,0
40013,14,2,1,2,1,1,1,5,1,1,17,17,0
40014,15,2,5,2,1,2,1,2,1,1,17,17,0
40015,16,2,5,2,1,1,2,4,1,1,17,17,0
40016,17,1,5,5,2,2,2,1,1,1,17,17,0
40017,19,2,5,2,1,1,1,7,1,1,17,17,0
40018,20,2,5,2,1,2,2,1,1,1,17,17,0
40019,5,3,1,1,1,2,2,4,1,1,18,18,3
40020,2,3,1,1,1,1,1,2,1,1,18,18,3
40021,3,3,1,1,1,1,1,5,1,1,18,18,3
40022,4,2,2,2,1,1,1,7,1,1,18,18,3
40023,5,3,1,1,1,1,2,3,1,1,18,18,3
40024,1,2,1,2,1,1,1,3,1,1,18,18,3
40025,2,3,1,2,1,1,1,5,1,1,18,18,3
40026,3,2,1,2,1,1,1,7,1,1,18,18,3
40027,5,3,1,1,1,1,1,3,1,1,18,18,3
40028,1,3,1,1,1,2,2,1,1,1,18,18,3
40029,2,3,1,1,1,1,1,4,1,1,18,18,3
40030,4,2,1,1,1,1,1,3,1,1,18,18,3
40031,1,2,1,1,1,1,1,2,1,1,18,18,3
40032,2,3,1,1,1,1,1,4,1,1,18,18,3
40033,4,3,1,1,1,1,1,2,1,1,18,18,3
40034,5,3,1,1,1,1,1,5,1,1,18,18,3
40035,1,3,1,1,1,1,1,8,1,1,18,18,3
40036,2,2,1,1,1,1,2,3,1,1,18,18,3
40037,4,2,1,1,1,1,1,7,1,1,18,18,3
40038,2,2,1,1,1,1,2,3,1,1,18,18,3
40039,3,3,1,1,1,1,1,5,1,1,18,18,3
40040,4,3,1,1,1,1,2,10,1,1,18,18,3
40041,5,3,1,1,1,1,1,6,1,1,18,18,3
40042,1,3,1,1,1,1,1,3,1,1,18,18,3
40043,2,3,1,1,1,1,1,3,1,1,18,18,3
40044,3,3,1,1,1,1,1,5,1,1,18,18,3
40045,4,2,2,1,1,1,1,1,1,1,18,18,3
40046,2,3,1,1,1,1,1,1,1,1,18,18,3
40047,3,3,1,1,1,1,1,3,1,1,18,18,3
40048,4,3,1,1,1,1,1,2,1,1,18,18,3
40049,5,3,1,1,1,1,1,4,1,1,18,18,3
40050,1,3,1,1,1,1,1,6,1,1,18,18,3
40051,2,2,1,1,1,1,1,3,1,1,18,18,3
40052,3,3,1,1,1,1,1,4,1,1,18,18,3
40053,4,3,1,1,1,1,1,6,1,1,18,18,3
40054,1,2,1,1,1,1,1,3,1,1,18,18,3
40055,2,3,1,1,1,1,2,10,2,2,18,18,3
40056,3,3,1,1,1,1,2,1,1,1,18,18,3
40057,4,3,1,1,1,1,2,2,1,1,18,18,3
40058,4,2,1,1,1,1,2,4,1,1,18,18,3
40059,5,3,1,1,1,1,1,5,1,1,18,18,3
40060,1,3,1,1,1,1,1,3,1,1,18,18,3
40061,2,3,1,1,1,1,2,3,1,1,18,18,3
40062,3,3,4,2,1,1,1,5,1,1,18,18,3
40063,4,2,2,2,1,1,1,4,1,1,18,18,3
40064,1,2,1,1,1,1,1,5,1,1,18,18,3
40065,2,2,1,1,1,1,1,5,1,1,18,18,3
40066,5,2,1,1,1,1,2,3,1,1,18,18,3
40067,1,3,1,1,1,1,1,4,1,1,18,18,3
40068,2,2,1,1,1,1,1,3,1,1,18,18,3
40069,3,3,1,1,1,1,1,4,1,1,18,18,3
40070,4,2,1,1,1,1,1,4,1,1,18,18,3
40071,5,2,1,1,1,1,2,2,1,1,18,18,3
40072,2,2,1,1,1,1,1,7,1,1,18,18,3
40073,3,3,1,1,1,1,2,1,1,1,18,18,3
40074,4,3,1,1,1,1,1,3,1,1,18,18,3
40075,1,2,1,1,1,1,1,2,1,1,18,18,3
40076,2,2,1,1,1,1,1,12,2,3,18,18,3
40077,3,2,3,2,1,1,2,4,1,1,18,18,3
40078,4,3,1,1,1,1,1,3,1,1,18,18,3
40079,5,2,1,1,1,1,1,4,1,1,18,18,3
40080,1,3,1,1,1,1,1,3,1,1,18,18,3
40081,2,3,1,1,1,1,1,8,1,1,18,18,3
40082,3,3,1,1,1,1,1,4,1,1,18,18,3
40083,5,3,1,1,1,1,1,4,1,1,18,18,3
40084,1,2,1,1,1,1,2,3,1,1,18,18,3
40085,2,3,1,1,1,1,1,5,1,1,18,18,3
40086,3,3,1,1,1,1,1,3,1,1,18,18,3
40087,4,2,1,1,1,1,1,4,1,1,18,18,3
40088,5,3,1,1,1,1,1,3,1,1,18,18,3
40089,1,3,1,1,1,1,1,5,1,1,18,18,3
40090,2,2,1,1,1,1,1,3,1,1,18,18,3
40091,3,3,1,1,1,1,1,6,1,1,18,18,3
40092,4,2,1,1,1,1,1,4,1,1,18,18,3
40093,5,2,1,1,2,1,1,3,1,1,18,18,3
40094,1,3,1,1,1,1,1,4,1,1,18,18,3
40095,2,3,1,1,1,1,1,4,1,1,18,18,3
40096,3,2,1,1,1,1,1,5,1,1,18,18,3
40097,4,2,1,1,1,1,1,1,1,1,18,18,3
40098,5,2,2,1,1,1,2,2,1,1,18,18,3
40099,2,3,1,1,1,1,1,1,1,1,18,18,3
40100,3,2,1,3,1,1,1,3,1,1,17,17,3
40101,4,3,1,1,1,1,1,4,1,1,17,17,3
40102,5,2,1,3,1,1,1,4,1,1,17,17,3
40103,1,2,1,1,1,1,1,6,1,1,17,17,3
40104,2,3,1,1,1,1,1,2,1,1,17,17,3
40105,4,3,1,1,1,1,1,3,1,1,17,17,3
40106,1,3,1,1,1,1,1,3,1,1,17,17,3
40107,2,3,1,2,1,1,1,2,1,1,17,17,3
40108,4,3,1,1,1,1,2,1,1,1,17,17,3
40109,2,2,1,2,1,1,1,6,1,1,17,17,3
40110,3,2,1,1,1,1,2,2,1,1,17,17,3
40111,4,2,1,2,1,1,2,2,1,1,17,17,3
40112,1,3,1,1,1,1,1,5,1,1,17,17,3
40113,2,3,1,1,1,1,1,5,1,1,17,17,3
40114,3,2,1,1,1,2,2,3,1,1,17,17,3
40115,4,3,1,1,1,1,1,2,1,1,17,17,3
40116,5,3,1,1,1,1,1,4,1,1,17,17,3
40117,1,3,1,1,1,1,1,2,1,1,17,17,3
40118,2,2,1,1,1,1,2,6,1,1,17,17,3
40119,3,2,1,1,1,1,1,3,1,1,17,17,3
40120,4,2,1,1,1,1,1,6,1,1,17,17,3
40121,4,2,1,2,1,1,1,7,1,1,17,17,3
40122,1,2,1,1,1,1,1,1,1,1,17,17,3
40123,3,3,1,1,1,1,1,3,1,1,17,17,3
40124,5,2,2,1,1,1,2,1,1,1,17,17,3
40125,1,3,1,1,1,1,1,2,1,1,17,17,3
40126,2,3,1,1,1,1,1,4,1,1,17,17,3
40127,2,3,2,2,1,1,2,5,1,1,17,17,3
40128,3,2,2,2,1,1,1,2,1,1,17,17,3
40129,4,1,5,5,1,2,2,4,1,1,17,17,3
40130,7,1,5,2,1,2,2,3,1,1,17,17,0
40131,8,2,5,2,1,1,2,2,1,1,17,17,0
40132,9,1,2,2,1,1,2,3,1,1,17,17,0
40133,10,2,2,2,1,1,1,2,1,1,17,17,0
40134,11,1,5,2,1,1,2,2,1,1,17,17,0
40135,12,2,5,2,1,1,2,8,2,3,17,17,0
40136,13,2,5,2,1,1,2,8,1,1,17,17,0
40137,14,2,5,2,1,2,2,5,1,1,17,17,0
40138,15,3,5,2,1,2,2,4,1,1,17,17,0
40139,16,2,5,2,1,2,2,4,1,1,17,17,0
40140,17,2,5,2,1,1,1,4,1,1,17,17,0
40141,18,2,1,2,1,2,2,5,1,1,17,17,0
40142,19,2,5,2,1,1,1,2,1,1,17,17,0
40143,20,2,5,2,1,2,2,5,1,1,17,17,0
40144,3,2,1,1,1,1,1,3,1,1,17,17,3
40145,4,2,2,2,1,2,2,4,1,1,17,17,3
40146,5,2,1,2,1,1,1,3,1,1,17,17,3
40147,6,2,2,2,1,2,1,6,1,1,17,17,3
40148,7,2,2,2,1,1,2,8,1,1,17,17,0
40149,8,2,1,2,1,1,1,6,1,1,17,17,0
40150,10,2,1,2,1,1,1,4,1,1,17,17,0
40151,12,2,2,2,1,2,2,1,1,1,17,17,0
40152,13,2,2,2,1,1,1,5,1,1,17,17,0
40153,14,2,2,2,1,1,1,4,1,1,17,17,0
40154,15,2,2,2,1,2,2,2,1,1,17,17,0
40155,16,2,2,2,1,1,1,6,1,1,17,17,0
40156,17,2,2,2,1,1,2,8,1,1,17,17,0
40157,18,2,2,5,1,1,1,4,1,1,17,17,0
40158,19,2,2,1,1,2,2,2,1,1,17,17,0
40159,20,1,2,2,1,1,2,1,1,1,17,17,0
40160,1,2,2,2,1,2,2,8,1,1,17,17,3
40161,2,2,2,2,1,2,1,3,1,1,17,17,3
40162,3,2,1,2,1,1,1,4,1,1,17,17,3
40163,4,2,2,2,1,1,1,5,1,1,17,17,3
40164,5,2,2,2,1,1,2,6,1,1,17,17,3
40165,5,2,1,1,1,1,2,3,1,1,18,18,3
40166,1,3,1,1,1,1,1,5,1,1,18,18,3
40167,2,3,1,1,1,2,1,2,1,1,18,18,3
40168,3,3,1,1,1,1,1,5,1,1,18,18,3
40169,5,3,1,1,1,1,1,5,1,1,18,18,3
40170,1,2,2,1,1,2,2,1,1,1,18,18,3
40171,2,2,1,1,1,1,2,2,1,1,18,18,3
40172,3,2,1,1,1,1,1,4,1,1,18,18,3
40173,4,3,1,1,1,1,2,1,1,1,18,18,3
40174,5,3,1,1,1,1,2,1,1,1,18,18,3
40175,1,3,1,1,1,1,1,5,1,1,18,18,3
40176,4,3,1,1,1,1,1,1,1,1,18,18,3
40177,5,3,1,1,1,1,2,3,1,1,18,18,3
40178,2,3,1,1,1,1,1,2,1,1,18,18,3
40179,3,3,1,1,1,1,1,3,1,1,18,18,3
40180,4,3,1,1,1,1,1,5,1,1,18,18,3
40181,5,3,1,1,1,1,1,4,1,1,18,18,3
40182,2,2,1,1,1,1,1,5,1,1,18,18,3
40183,3,3,1,1,1,1,1,3,1,1,18,18,3
40184,4,2,1,2,1,1,1,2,1,1,18,18,3
40185,5,2,1,1,1,2,1,1,1,1,18,18,3
40186,1,3,1,1,1,1,1,5,1,1,18,18,3
40187,2,3,1,1,1,1,1,2,1,1,18,18,3
40188,4,3,1,1,1,1,1,1,1,1,18,18,3
40189,5,3,1,1,1,1,2,3,1,1,18,18,3
40190,1,2,1,1,1,2,2,6,1,1,18,18,3
40191,2,3,1,1,1,1,1,4,1,1,18,18,3
40192,3,3,1,1,1,1,1,3,1,1,18,18,3
40193,4,3,1,1,1,1,1,2,1,1,18,18,3
40194,5,2,2,1,1,1,2,1,1,1,18,18,3
40195,1,3,1,1,1,1,1,4,1,1,18,18,3
40196,2,3,1,1,1,1,1,2,1,1,18,18,3
40197,3,3,1,1,1,1,1,2,1,1,18,18,3
40198,4,3,1,1,1,1,1,4,1,1,18,18,3
40199,5,3,1,1,1,1,1,5,1,1,18,18,3
40200,2,3,1,1,1,1,1,4,1,1,18,18,3
40201,4,3,1,1,1,1,2,2,1,1,18,18,3
40202,5,3,1,1,1,1,1,4,1,1,18,18,3
40203,1,3,1,1,1,1,1,4,1,1,18,18,3
40204,4,3,1,1,1,1,1,4,1,1,18,18,3
40205,5,3,1,1,1,1,1,5,1,1,18,18,3
40206,1,3,1,1,1,1,1,3,1,1,18,18,3
40207,2,3,1,1,1,1,1,3,1,1,18,18,3
40208,3,3,1,1,1,1,1,2,1,1,18,18,3
40209,4,3,1,1,1,1,1,4,1,1,18,18,3
40210,5,3,1,1,1,1,1,3,1,1,18,18,3
40211,1,3,1,1,1,1,1,3,1,1,18,18,3
40212,3,3,1,1,1,1,1,4,1,1,18,18,3
40213,4,3,1,1,1,1,1,4,1,1,18,18,3
40214,5,3,1,1,1,1,1,2,1,1,18,18,3
40215,1,3,1,1,1,1,1,4,1,1,18,18,3
40216,2,3,1,1,1,1,1,2,1,1,18,18,3
40217,3,2,1,1,1,1,1,5,1,1,18,18,3
40218,4,3,1,1,1,1,1,3,1,1,18,18,3
40219,2,2,4,2,1,1,2,1,1,1,18,18,3
40220,3,3,1,1,1,1,1,6,1,1,18,18,3
40221,4,3,1,1,1,1,1,2,1,1,18,18,3
40222,5,3,1,1,1,1,1,9,1,1,18,18,3
40223,2,3,1,1,1,1,1,4,1,1,18,18,3
40224,3,3,1,1,1,1,1,5,1,1,18,18,3
40225,4,3,1,1,1,1,1,4,1,1,18,18,3
40226,5,2,1,1,1,1,1,5,1,1,18,18,3
40227,2,3,1,1,1,1,1,8,1,1,18,18,3
40228,3,3,1,1,1,1,1,5,1,1,18,18,3
40229,4,2,1,1,1,1,1,4,1,1,18,18,3
40230,1,2,1,1,1,1,1,3,1,1,18,18,3
40231,2,3,1,1,1,1,1,3,1,1,18,18,3
40232,3,3,1,1,1,1,2,1,1,1,18,18,3
40233,4,3,1,1,1,1,1,4,1,1,18,18,3
40234,5,2,2,1,1,2,2,1,1,1,18,18,3
40235,2,3,1,1,1,1,1,6,2,2,18,18,3
40236,3,3,1,1,1,1,1,2,1,1,18,18,3
40237,4,3,1,1,1,1,2,5,1,1,18,18,3
40238,5,3,1,1,1,1,1,3,1,1,18,18,3
40239,1,3,1,1,1,2,1,2,1,1,18,18,3
40240,2,2,1,1,1,2,2,1,1,1,18,18,3
40241,3,3,1,1,1,2,2,2,1,1,18,18,3
40242,4,2,1,1,1,2,2,1,1,1,18,18,3
40243,5,1,1,1,1,1,2,4,1,1,18,18,3
40244,3,3,1,1,1,1,1,1,1,1,17,17,3
40245,4,3,1,2,1,1,1,2,1,1,17,17,3
40246,5,2,2,1,1,1,1,3,1,1,17,17,3
40247,1,3,1,2,1,1,1,2,1,1,17,17,3
40248,5,3,1,2,1,1,1,3,1,1,17,17,3
40249,1,2,2,1,1,2,2,1,1,1,17,17,3
40250,2,2,1,1,1,1,1,1,1,1,17,17,3
40251,3,3,1,1,1,1,1,6,1,1,17,17,3
40252,4,3,1,1,1,1,1,4,1,1,17,17,3
40253,1,2,2,1,1,1,1,2,1,1,17,17,3
40254,2,2,2,2,1,1,1,2,1,1,17,17,3
40255,3,2,2,2,1,1,2,3,1,1,17,17,3
40256,4,2,1,1,1,1,1,5,1,1,17,17,3
40257,1,3,1,1,1,1,1,5,1,1,17,17,3
40258,2,3,1,1,1,1,1,5,1,1,17,17,3
40259,3,3,1,1,1,1,1,5,1,1,17,17,3
40260,4,3,1,1,1,1,1,2,1,1,17,17,3
40261,1,2,2,1,1,1,1,5,1,1,17,17,3
40262,2,3,1,1,1,2,1,4,1,1,17,17,3
40263,3,2,1,1,1,1,1,3,1,1,17,17,3
40264,4,2,1,1,1,1,1,5,1,1,17,17,3
40265,5,2,2,1,1,1,2,1,1,1,17,17,3
40266,6,2,2,2,1,1,2,6,1,1,17,17,3
40267,8,2,1,1,1,1,1,3,1,1,17,17,0
40268,10,2,2,1,1,1,1,11,1,1,17,17,0
40269,12,2,1,1,1,1,1,4,1,1,17,17,0
40270,13,2,2,1,1,1,2,4,1,1,17,17,0
40271,14,2,2,1,1,1,1,5,1,1,17,17,0
40272,15,2,2,1,1,2,1,5,1,1,17,17,0
40273,16,2,2,1,1,1,1,4,1,1,17,17,0
40274,17,2,2,1,1,2,1,2,1,1,17,17,0
40275,18,2,2,1,1,1,1,6,1,1,17,17,0
40276,19,2,1,1,1,1,1,8,1,1,17,17,0
40277,20,2,2,2,1,1,2,3,1,1,17,17,0
40278,1,3,1,2,1,1,1,4,1,1,17,17,3
40279,8,2,2,2,1,1,2,3,1,1,17,17,0
40280,9,2,2,2,2,1,2,1,1,1,17,17,0
40281,10,2,2,2,1,1,1,9,1,1,17,17,0
40282,11,2,2,3,1,2,2,3,1,1,17,17,0
40283,12,1,2,2,1,2,2,2,1,1,17,17,0
40284,13,1,2,2,1,2,2,3,1,1,17,17,0
40285,14,1,2,2,1,2,2,1,1,1,17,17,0
40286,15,2,2,1,1,1,1,4,1,1,17,17,0
40287,16,2,2,1,1,1,1,5,1,1,17,17,0
40288,17,2,1,1,1,1,1,4,1,1,17,17,0
40289,18,2,2,2,1,1,1,2,1,1,17,17,0
40290,19,2,2,2,1,1,2,4,1,1,17,17,0
40291,20,2,2,1,1,1,2,1,1,1,17,17,0
40292,1,3,1,1,1,1,1,4,1,1,18,18,3
40293,2,2,1,1,1,1,2,2,1,1,18,18,3
40294,3,2,1,2,2,2,2,1,1,1,18,18,3
40295,4,3,1,1,1,1,1,1,1,1,18,18,3
40296,5,3,1,1,1,1,1,2,1,1,18,18,3
40297,1,2,1,1,1,1,1,4,1,1,18,18,3
40298,3,3,1,1,1,1,1,1,1,1,18,18,3
40299,4,2,4,4,1,2,2,1,1,1,18,18,3
40300,5,3,1,1,1,1,1,3,1,1,18,18,3
40301,2,3,1,1,1,1,2,3,1,1,18,18,3
40302,3,2,1,1,1,1,1,2,1,1,18,18,3
40303,4,2,1,1,1,1,2,4,1,1,18,18,3
40304,5,2,1,1,1,1,1,4,1,1,18,18,3
40305,1,2,1,1,1,1,2,3,1,1,18,18,3
40306,3,2,1,1,1,1,1,5,1,1,18,18,3
40307,4,3,1,1,1,1,1,4,1,1,18,18,3
40308,5,2,1,1,1,2,1,3,1,1,18,18,3
40309,1,2,1,1,1,1,2,6,2,2,18,18,3
40310,2,2,1,1,1,1,1,2,1,1,18,18,3
40311,3,3,1,1,1,1,1,3,1,1,18,18,3
40312,4,3,1,1,1,1,1,5,1,1,18,18,3
40313,5,2,1,1,1,1,1,5,1,1,18,18,3
40314,1,3,1,1,1,1,1,5,1,1,18,18,3
40315,2,3,1,1,1,1,2,1,1,1,18,18,3
40316,3,2,1,1,1,1,1,3,1,1,18,18,3
40317,4,2,1,1,1,1,1,7,2,2,18,18,3
40318,1,3,1,1,1,1,1,3,1,1,18,18,3
40319,2,3,1,1,1,1,1,2,1,1,18,18,3
40320,3,3,1,1,1,1,1,4,1,1,18,18,3
40321,4,3,1,1,1,1,1,6,1,1,18,18,3
40322,5,3,1,1,1,1,1,4,1,1,18,18,3
40323,1,3,1,1,1,1,1,3,1,1,18,18,3
40324,2,3,1,1,1,1,1,5,1,1,18,18,3
40325,3,3,1,1,1,1,1,7,1,1,18,18,3
40326,1,3,1,1,1,1,1,3,1,1,18,18,3
40327,2,3,1,1,1,1,1,4,1,1,18,18,3
40328,3,3,1,1,1,1,1,4,1,1,18,18,3
40329,4,3,1,1,1,1,1,1,1,1,18,18,3
40330,5,3,1,1,1,1,1,1,1,1,18,18,3
40331,1,3,1,1,1,1,1,2,1,1,18,18,3
40332,2,3,1,1,1,1,1,2,1,1,18,18,3
40333,3,3,1,1,1,1,1,11,1,1,18,18,3
40334,4,3,1,1,1,1,1,4,1,1,18,18,3
40335,5,3,1,1,1,1,1,5,1,1,18,18,3
40336,1,3,1,1,1,1,1,4,1,1,18,18,3
40337,2,3,1,1,1,1,1,2,1,1,18,18,3
40338,3,3,1,1,1,1,1,4,1,1,18,18,3
40339,4,3,1,1,1,1,1,6,2,2,18,18,3
40340,5,3,1,1,1,1,1,3,1,1,18,18,3
40341,1,2,1,1,1,1,2,5,1,1,18,18,3
40342,2,2,1,1,1,1,2,6,1,1,18,18,3
40343,3,3,1,1,1,1,1,3,1,1,18,18,3
40344,4,3,1,1,1,1,1,4,1,1,18,18,3
40345,1,3,1,1,1,1,1,4,1,1,18,18,3
40346,2,3,1,1,1,1,1,2,1,1,18,18,3
40347,3,3,1,1,1,1,1,3,1,1,18,18,3
40348,4,3,1,1,1,1,2,1,1,1,18,18,3
40349,5,3,1,1,1,1,1,3,1,1,18,18,3
40350,1,3,1,1,1,1,1,2,1,1,18,18,3
40351,2,2,1,1,1,1,1,4,1,1,18,18,3
40352,3,3,1,1,1,1,1,5,1,1,18,18,3
40353,4,3,1,1,1,1,1,4,1,1,18,18,3
40354,1,3,1,1,1,1,1,4,1,1,18,18,3
40355,2,3,1,1,1,1,1,6,1,1,18,18,3
40356,4,2,1,1,1,1,1,3,1,1,18,18,3
40357,5,2,1,1,1,1,2,3,1,1,18,18,3
40358,1,3,1,1,1,1,2,1,1,1,18,18,3
40359,2,3,1,1,1,1,1,5,1,1,18,18,3
40360,3,2,1,1,1,1,1,3,1,1,18,18,3
40361,4,3,1,1,1,1,1,5,1,1,18,18,3
40362,5,3,1,1,1,1,2,1,1,1,18,18,3
40363,1,3,1,1,1,1,2,4,1,1,18,18,3
40364,2,3,2,1,1,1,1,2,1,1,18,18,3
40365,3,2,1,1,1,1,2,5,1,1,18,18,3
40366,4,3,1,1,1,1,1,2,1,1,18,18,3
40367,5,3,1,1,1,1,1,2,1,1,18,18,3
40368,1,3,1,1,1,1,1,4,1,1,18,18,3
40369,2,2,1,1,1,1,1,9,1,1,18,18,3
40370,4,3,1,1,1,1,2,1,1,1,18,18,3
40371,5,2,1,1,1,2,2,1,1,1,18,18,3
40372,2,3,1,1,1,1,1,2,1,1,18,18,3
40373,3,3,1,1,1,1,1,6,1,1,18,18,3
40374,4,3,1,1,1,1,1,1,1,1,18,18,3
40375,1,2,2,1,1,2,1,4,1,1,18,18,3
40376,2,3,1,1,1,1,1,2,1,1,18,18,3
40377,4,2,1,1,1,1,1,5,1,1,18,18,3
40378,1,3,1,1,1,1,1,4,1,1,18,18,3
40379,2,2,2,1,1,1,2,5,1,1,18,18,3
40380,3,2,2,1,1,1,1,4,1,1,18,18,3
40381,4,2,1,1,1,1,2,4,1,1,18,18,3
40382,1,3,2,1,1,1,1,2,1,1,18,18,3
40383,2,3,1,1,1,1,1,2,1,1,18,18,3
40384,4,2,1,1,1,2,2,1,1,1,18,18,3
40385,5,3,1,1,1,1,1,2,1,1,18,18,3
40386,1,3,1,1,1,1,1,2,1,1,18,18,3
40387,2,2,1,1,1,1,1,2,1,1,18,18,3
40388,3,3,1,1,1,1,1,6,1,1,18,18,3
40389,4,3,1,1,1,1,1,4,1,1,18,18,3
40390,5,3,1,1,1,1,1,3,1,1,18,18,3
40391,1,3,1,1,1,2,2,3,1,1,18,18,3
40392,2,3,1,1,1,1,1,4,1,1,18,18,3
40393,3,3,1,1,1,1,1,3,1,1,18,18,3
40394,4,3,1,1,1,1,1,4,1,1,18,18,3
40395,5,2,1,2,1,2,2,1,1,1,18,18,3
40396,1,3,1,1,1,1,1,5,1,1,18,18,3
40397,2,3,1,1,1,1,1,4,1,1,18,18,3
40398,3,2,1,1,1,1,1,2,1,1,18,18,3
40399,4,3,1,1,1,1,1,5,1,1,18,18,3
40400,5,3,1,1,1,1,1,2,1,1,18,18,3
40401,1,3,1,1,1,1,1,4,1,1,18,18,3
40402,2,3,1,1,1,1,1,2,1,1,18,18,3
40403,3,3,1,1,1,1,1,4,1,1,18,18,3
40404,2,2,2,2,1,1,1,3,1,1,17,17,3
40405,3,1,2,5,1,2,2,1,1,1,17,17,3
40406,4,2,2,2,1,1,2,2,1,1,17,17,3
40407,5,2,2,5,1,2,2,2,1,1,17,17,3
40408,6,2,1,2,1,1,1,3,1,1,17,17,3
40409,7,2,2,5,1,2,2,4,1,1,17,17,0
40410,8,2,2,5,1,2,2,1,1,1,17,17,0
40411,9,2,2,2,1,1,1,8,1,1,17,17,0
40412,10,2,2,2,1,2,2,3,1,1,17,17,0
40413,12,2,2,2,1,1,1,5,1,1,17,17,0
40414,13,1,2,2,1,2,2,3,1,1,17,17,0
40415,14,2,1,1,1,1,2,9,1,1,17,17,0
40416,15,2,2,1,1,1,2,4,1,1,17,17,0
40417,16,2,1,1,1,1,1,4,1,1,17,17,0
40418,17,2,2,5,1,1,2,5,1,1,17,17,0
40419,18,2,2,2,1,2,2,4,1,1,17,17,0
40420,19,2,1,1,1,1,2,5,1,1,17,17,0
40421,1,2,1,1,1,1,2,5,1,1,17,17,3
40422,2,2,1,1,1,1,1,2,1,1,17,17,3
40423,3,2,2,1,1,1,2,2,1,1,17,17,3
40424,4,2,1,1,1,1,1,6,1,1,17,17,3
40425,5,2,1,1,1,1,1,2,1,1,17,17,3
40426,6,2,1,1,1,1,2,3,1,1,17,17,3
40427,7,2,6,1,1,1,1,3,1,1,17,17,0
40428,8,2,6,1,1,1,1,3,1,1,17,17,0
40429,9,2,2,1,1,1,1,4,1,1,17,17,0
40430,10,2,2,1,1,1,2,2,1,1,17,17,0
40431,11,2,2,2,1,1,1,8,1,1,17,17,0
40432,12,2,1,1,1,1,2,5,1,1,17,17,0
